"dataset_ID","meantimes","coniferous_woodland_sum","deciduous_woodland_sum","wet_woodland_sum","pasture_sum","wet_meadow_sum","arable_sum","heath_sum"
"19909",6804.756,0.26826,0.61753,0.10292,0.00066,0,0.00066,0.00133
"19909",6925.691,0.24257,0.65567,0.08416,0.00275,0.0022,0.00165,0.00055
"19909",7042.731,0.26143,0.58473,0.12653,0.00502,0.00613,0.00056,0.00167
"19909",7165.06,0.34387,0.50039,0.13724,0.00231,0.00154,0.00231,0.00077
"19909",7282.702,0.12555,0.73781,0.09232,0.00369,0.00369,0.00148,0.00222
"19909",7401.287,0.23222,0.60343,0.13001,0.00736,0.00409,0.00082,0.00164
"19909",7522.443,0.27288,0.5475,0.12953,0.01123,0.00691,0.00086,0.00345
"19909",7651.104,0.40607,0.44463,0.12387,0.00574,0.00656,0,0.00328
"19909",7789.808,0.39322,0.44487,0.13338,0.00077,0.00308,0,0.00308
"19909",7994.441,0.35918,0.22661,0.05203,0.0025,0.002,0.0015,0.0015
"19909",8062.553,0.52481,0.37218,0.06692,0.00226,0.00752,0,0.00226
"19909",8117.536,0.39474,0.4193,0.1693,0.00263,0.00351,0.00175,0.00088
"19909",8219.624,0.33575,0.51737,0.1259,0.00145,0.00289,0.00072,0.00072
"19909",8318.539,0.36705,0.49936,0.10369,0.00636,0.00636,0,0.00127
"19909",8417.467,0.41689,0.43096,0.11873,0.00264,0.01055,0.00176,0.00176
"19909",8510.129,0.33514,0.5,0.13003,0.00697,0.00542,0.0031,0.00464
"19909",8607.688,0.4947,0.33922,0.12721,0.00088,0.01148,0.00088,0.00088
"19909",8708.63,0.33159,0.37173,0.27225,0.00349,0.00611,0.00087,0.00262
"19909",8806.744,0.375,0.40395,0.16102,0.00353,0.00989,0.00494,0.00494
"19909",8902.622,0.40292,0.42892,0.12916,0.00487,0.00894,0,0.00162
"19909",9006.767,0.46165,0.34588,0.12229,0.00868,0.01013,0.00289,0.00289
"19909",9124.956,0.49839,0.34029,0.08828,0.00722,0.01364,0,0.00482
"19909",9327.326,0.44591,0.33553,0.15351,0.0095,0.00658,0.00512,0.00731
"19909",9453.934,0.61506,0.24038,0.07956,0.00599,0.01796,0.00086,0.00599
"19909",9570.53,0.60017,0.27462,0.01252,0.01085,0.03339,0.00167,0.00501
"19909",9682.206,0.46811,0.32446,0.01331,0.01542,0.04275,0.0035,0.00701
"19909",9818.633,0.28426,0.47142,0.02819,0.02193,0.11355,0.00157,0.01566
"19913",-42.567,0.65228,0.22843,0.03638,0.03892,0.00592,0.00592,0.01946
"19913",78.11,0.58226,0.2379,0.05806,0.04919,0.01694,0.00161,0.03952
"19913",163.139,0.6195,0.23661,0.06555,0.02558,0.00959,0.0016,0.02638
"19913",237.517,0.63554,0.20966,0.05651,0.02539,0.01147,0.0041,0.03767
"19913",307.138,0.67697,0.20402,0.04714,0.01391,0.01391,0.00309,0.02937
"19913",373.849,0.6741,0.18439,0.0506,0.02316,0.01887,0.00257,0.03774
"19913",434.218,0.70815,0.16996,0.0515,0.0206,0.01803,0.00086,0.0206
"19913",553.853,0.71689,0.18721,0.03014,0.01461,0.01553,0.00091,0.01918
"19913",670.838,0.71132,0.18064,0.04927,0.01124,0.00951,0.00346,0.01469
"19913",787.066,0.73784,0.1723,0.03957,0.01484,0.00907,0.00082,0.01896
"19913",901.441,0.75172,0.178,0.02827,0.01146,0.0084,0.00153,0.01299
"19913",1017.229,0.69356,0.20687,0.04378,0.01116,0.00944,0.00086,0.01545
"19913",1139.555,0.71951,0.21254,0.02352,0.01394,0.00871,0.00087,0.01394
"19913",1271.062,0.75296,0.18505,0.02644,0.00365,0.00729,0.00091,0.01732
"19913",1428.375,0.66638,0.25297,0.0365,0.0017,0.01188,0.0017,0.01783
"19913",1603.197,0.62624,0.25337,0.05211,0.01348,0.02246,0.0027,0.01348
"19913",1681.667,0.66377,0.25493,0.03236,0.01105,0.01184,0,0.01579
"19913",1748.332,0.73958,0.19792,0.02604,0.00434,0.00521,0,0.01736
"19913",1809.7,0.6744,0.25172,0.04124,0.00601,0.00773,0.00086,0.01289
"19913",1867.292,0.66065,0.25271,0.04242,0.00812,0.01083,9e-04,0.01083
"19913",1925.24,0.70522,0.23133,0.02731,0.00884,0.00884,0.00161,0.01044
"19913",1985.1,0.57876,0.33072,0.04874,0.01393,0.00957,0,0.00957
"19913",2047.937,0.58809,0.35153,0.03474,0.00414,0.00744,0.00083,0.01158
"19913",2113.807,0.60587,0.33007,0.02847,0.00356,0.00712,0,0.00801
"19913",2194.515,0.60087,0.32261,0.04348,0.00435,0.00783,0,0.0087
"19913",2274.664,0.61742,0.33523,0.01989,0.00663,0.00663,0,0.00663
"19913",2346.488,0.57424,0.35521,0.03363,0.00574,0.01313,0,0.00738
"19913",2402.542,0.51565,0.40516,0.0488,0.00829,0.01013,0,0.00737
"19913",2453.789,0.53321,0.39217,0.04095,0.00637,0.00819,0.00091,0.0091
"19913",2502.896,0.5228,0.39443,0.04054,0.0076,0.00845,0.00084,0.01436
"19913",2551.41,0.51403,0.42715,0.03348,0.00543,0.00543,9e-04,0.00995
"19913",2598.621,0.5,0.43388,0.0438,0.00248,0.00496,0,0.00992
"19913",2645.076,0.54052,0.37249,0.04535,0.01041,0.00743,0.00074,0.00743
"19913",2693.183,0.55987,0.38092,0.0375,0.00263,0.00855,0,0.00461
"19913",2744.676,0.60609,0.30996,0.05074,0.00554,0.00738,0.00185,0.01199
"19913",2802.499,0.59404,0.33333,0.03823,0.00535,0.00765,0,0.0107
"19913",2877.449,0.63389,0.31958,0.02107,0.00878,0.00351,0,0.0079
"19913",3020.859,0.55812,0.35842,0.05291,0.00596,0.00671,0,0.00969
"19913",3122.628,0.50698,0.41473,0.04574,0.00465,0.0031,0.00078,0.01163
"19913",3207.879,0.50458,0.41679,0.05115,0.00305,0.00458,0,0.01145
"19913",3283.61,0.5098,0.41407,0.0519,0.00577,0.00634,0,0.00634
"19913",3354.394,0.51784,0.39426,0.04961,0.00348,0.00348,0.00261,0.01567
"19913",3426.312,0.4504,0.47832,0.03306,0.00367,0.00661,0.00073,0.01323
"19913",3492.579,0.54949,0.3749,0.04365,0.00468,0.00546,0,0.01403
"19913",3557.538,0.42347,0.49961,0.05206,0.00466,0.00544,0.00078,0.00622
"19913",3627.078,0.44365,0.47562,0.05356,0.0056,0.0048,0.0016,0.00719
"19913",3694.851,0.63027,0.29875,0.04836,0.00312,0.00546,0.00078,0.00468
"19913",3759.796,0.47301,0.44158,0.05318,0.00322,0.00886,0.00081,0.00886
"19913",3825.345,0.44955,0.48154,0.05004,0,0.0041,0.00082,0.0082
"19913",3892.87,0.51867,0.41303,0.04845,0.00238,0.00318,0,0.00477
"19913",3961.411,0.41095,0.50116,0.07247,0.00231,0.00231,0,0.0054
"19913",4033.045,0.49788,0.40204,0.07209,0.00424,0.00679,0.00085,0.00339
"19913",4100.468,0.5503,0.36709,0.06129,0.002,0.00666,0.00067,0.00133
"19913",4173.894,0.50975,0.40543,0.06277,0.00254,0.00085,0.00085,0.00594
"19913",4245.659,0.50099,0.3934,0.08317,0.00396,0.00528,0,0.00462
"19913",4321.521,0.39394,0.53593,0.05108,0.00173,0.00606,0.00087,0.00346
"19913",4402.883,0.47115,0.45296,0.05929,0.00474,0.00237,0,0.00395
"19913",4490.526,0.49388,0.41551,0.06122,0.00408,0.00408,0.00082,0.00735
"19913",4595.323,0.52047,0.39399,0.06369,0.00273,0.00455,0.00091,0.00455
"19913",4780.434,0.55994,0.32743,0.08447,0.00724,0.00402,0.00161,0.00322
"19913",4919.554,0.48901,0.41956,0.06733,0.00213,0.00638,0.00071,0.00567
"19913",5021.389,0.54545,0.35931,0.07013,0.0026,0.00346,0,0.00606
"19913",5115.489,0.48158,0.43572,0.06532,0.00417,0.00208,0,0.00208
"19913",5203.827,0.38228,0.51682,0.07383,0.00328,0.00246,0.00082,0.01148
"19913",5287.815,0.40203,0.49336,0.07806,0.00546,0.00781,0,0.00234
"19913",5365.643,0.36689,0.53744,0.06739,0.00416,0.00499,0,0.00749
"19913",5448.918,0.467,0.45614,0.06516,0.00167,0.00251,0,0.00167
"19913",5529.773,0.4082,0.49465,0.0713,0.00446,0.00267,0,0.00267
"19913",5608.847,0.48895,0.39881,0.08418,0.0085,0.0034,0,0.0051
"19913",5686.473,0.46617,0.42439,0.08939,0.00418,0.00334,0,0.00418
"19913",5762.579,0.43969,0.42173,0.10693,0.00855,0.00599,0.00086,0.00257
"19913",5836.887,0.36701,0.51727,0.08895,0.00086,0.00864,0.00086,0.00518
"19913",5914.596,0.38175,0.4654,0.13004,0.00152,0.00913,0,0.00152
"19913",5991.271,0.34815,0.54239,0.08807,0.00165,0.00576,0,0.00329
"19913",6075.398,0.3886,0.48964,0.09931,0.00173,0.00518,0,0.00345
"19913",6152.083,0.33664,0.50993,0.12996,0.00271,0.00271,0,0.00271
"19913",6231.447,0.38944,0.52568,0.06919,0.00143,0.00357,0.00071,0.00285
"19913",6319.19,0.35103,0.49572,0.12757,0.00428,0.00342,0,0.00086
"19913",6409.242,0.34746,0.5187,0.11305,0.00665,0.00249,0,0.00083
"19913",6506.191,0.31701,0.52282,0.13195,0.00166,0.00332,0.00166,0.0083
"19913",6616.99,0.3731,0.42938,0.18008,0.00338,0.00281,0,0.00169
"19913",6767.926,0.27852,0.50084,0.19463,0.00419,0.00755,0,0.00336
"19913",6999.272,0.29762,0.55134,0.13467,0.00372,0.00521,0,0.00149
"19913",7138.214,0.27046,0.57911,0.13094,0.00234,0.00624,0.00078,0.00624
"19913",7251.125,0.36772,0.49544,0.11368,0.00351,0.00561,0,0.00351
"19913",7358.705,0.37095,0.43663,0.16836,0.00185,0.00555,0,0.00555
"19913",7460.942,0.29986,0.50416,0.17659,0.00208,0.00762,0,0.00208
"19913",7561.038,0.29714,0.47837,0.20082,0.0049,0.00653,0,0.00408
"19913",7655.739,0.37189,0.46118,0.15217,0.00233,0.00466,0,0.00155
"19913",7751.967,0.33097,0.40347,0.24113,0.00473,0.00315,0.00079,0.00552
"19913",7849.655,0.30943,0.51062,0.16268,0.00199,0.00332,0,0.00133
"19913",7952.733,0.30194,0.45951,0.21919,0.00352,0.00616,0,0.00352
"19913",8049.825,0.25972,0.56042,0.15694,0.00278,0.00694,0.00069,0.00625
"19913",8152.187,0.40523,0.41426,0.13448,0.01444,0.00903,0,0.01534
"19913",8258.117,0.31972,0.42142,0.24114,0.00462,0.00231,0,0.00385
"19913",8369.158,0.27638,0.54961,0.15276,0.00709,0.00236,0,0.00157
"19913",8484.441,0.2802,0.42953,0.26846,0.00419,0.00923,0.00084,0
"19913",8608.407,0.30469,0.46767,0.20638,0.00266,0.00354,0.00089,0.00886
"19913",8784.512,0.42966,0.36502,0.17719,0.00532,0.0038,0,0.00913
"19913",9037.721,0.55662,0.29312,0.10363,0.00518,0.00222,0,0.01925
"19913",9181.547,0.61285,0.26563,0.0651,0.00521,0.00608,0,0.0191
"19913",9299.918,0.69402,0.24274,0.03162,0.0094,0.00342,0,0.00427
"19913",9402.412,0.61756,0.30283,0.02083,0.0119,0.00372,0.00149,0.00521
"19913",9499.817,0.61285,0.29948,0.02344,0.01389,0.00608,0.00174,0.00174
"19913",9593.375,0.60334,0.30091,0.0114,0.01368,0.00456,0.00152,0.00076
"19913",9683.091,0.69692,0.1859,0.01322,0.01145,0.01233,0,0
"19913",9769.955,0.5,0.14419,0.01873,0.01873,0,0.00187,0.00375
"20018",5.045,0.27892,0.19079,0.01602,0.06109,0.02303,0.003,0.08312
"20018",161.274,0.23321,0.20684,0.01731,0.06139,0.02555,0.00453,0.08529
"20018",278.498,0.29741,0.18781,0.01786,0.0548,0.02463,0.00246,0.06219
"20018",385.492,0.24231,0.1897,0.01847,0.05932,0.02574,0.00336,0.10017
"20018",494.583,0.22486,0.19537,0.01316,0.07004,0.03107,0.00421,0.09321
"20018",601.586,0.41735,0.14494,0.00931,0.04366,0.01804,0.00233,0.04366
"20018",707.012,0.38116,0.17405,0.0131,0.04242,0.0156,0.00125,0.03119
"20018",814.186,0.38489,0.16556,0.00967,0.04894,0.02054,0.00363,0.05801
"20018",920.572,0.44792,0.16176,0.00919,0.0337,0.02145,0.00368,0.02512
"20018",1027.859,0.40704,0.17995,0.00465,0.04117,0.01394,0.00531,0.0239
"20018",1139.283,0.32207,0.23087,0.01403,0.04209,0.02679,0.00383,0.04273
"20018",1193.488,0.33825,0.26674,0.01816,0.04881,0.0244,0.00057,0.042
"20018",1250.707,0.30587,0.25282,0.02088,0.05079,0.02652,0.00282,0.07167
"20018",1279.327,0.42355,0.23177,0.01351,0.03998,0.02107,0.00324,0.03566
"20018",1371.692,0.34856,0.2437,0.01406,0.04452,0.02519,0.00293,0.0539
"20018",1416.08,0.40357,0.275,0.01582,0.03878,0.02347,0.00408,0.06633
"20018",1556.87,0.34921,0.30349,0.01905,0.05714,0.02286,0.00127,0.05143
"20018",1690.624,0.39725,0.27424,0.02677,0.04197,0.01954,0.00289,0.06006
"20018",1818.614,0.41089,0.23762,0.02365,0.04125,0.02145,0.0011,0.05776
"20018",1938.981,0.40808,0.28738,0.02159,0.03765,0.01883,0.00221,0.03987
"20018",2056.325,0.37442,0.3157,0.02326,0.04186,0.02791,0.00174,0.03837
"20018",2178.67,0.36893,0.37789,0.02913,0.04033,0.02689,0.00224,0.03435
"20018",2306.428,0.36631,0.32278,0.0277,0.0407,0.026,0.00113,0.0294
"20018",2430.344,0.44465,0.26582,0.03224,0.04684,0.03285,0.00182,0.03954
"20018",2668.901,0.43854,0.30788,0.03461,0.02387,0.02267,6e-04,0.0537
"20018",2917.245,0.43532,0.32919,0.034,0.03483,0.02736,0.00332,0.03731
"20018",3165.356,0.43831,0.35106,0.03665,0.02633,0.01446,0.00258,0.0382
"20018",3410.671,0.38769,0.36154,0.04,0.03692,0.02231,0.00385,0.03385
"20018",3663.079,0.40559,0.32098,0.03846,0.02867,0.03217,0.0014,0.06783
"20018",3908.331,0.47079,0.31968,0.03089,0.02888,0.02015,0.00269,0.03761
"20018",4146.414,0.43346,0.3863,0.03747,0.02649,0.02261,0,0.03101
"20018",4386.978,0.48142,0.3125,0.03378,0.0152,0.0152,0.00084,0.03294
"20018",4618.701,0.52339,0.30849,0.03648,0.01665,0.01427,0.00079,0.01269
"20018",4856.763,0.47098,0.29831,0.02645,0.02278,0.01763,0.00294,0.02572
"20018",5097.973,0.39863,0.4,0.04247,0.01986,0.01575,0.00205,0.03493
"20018",5350.562,0.43991,0.35034,0.05215,0.01927,0.01247,0.0017,0.02098
"20018",5603.791,0.44564,0.39336,0.03817,0.01909,0.01577,0.00083,0.01245
"20018",5850.161,0.43501,0.27715,0.03858,0.02433,0.01246,0.00059,0.01484
"20018",6185.354,0.3944,0.36351,0.04957,0.02155,0.00934,0.00072,0.0352
"20018",6431.097,0.40387,0.33472,0.05625,0.02167,0.01429,0.00046,0.02766
"20018",6668.598,0.43762,0.34422,0.06074,0.02155,0.01241,0.00131,0.0196
"20018",6789.687,0.36156,0.31086,0.07131,0.01671,0.01894,0,0.02953
"20018",6912.738,0.50568,0.25738,0.05829,0.01665,0.02195,0.00227,0.00984
"20018",7045.008,0.34347,0.35011,0.08296,0.02102,0.01604,0.00055,0.02268
"20018",7267.996,0.35266,0.41183,0.08876,0.02426,0.01834,0.00118,0.02012
"20018",7423.386,0.40473,0.28954,0.10149,0.0193,0.00747,0.00374,0.02677
"20018",7571.318,0.46044,0.30014,0.09891,0.01501,0.01296,0.00068,0.01569
"20018",7725.95,0.44392,0.30648,0.09558,0.01343,0.02054,0,0.01975
"20018",7867.377,0.45296,0.31042,0.11099,0.01915,0.01521,0,0.03549
"20018",8014.024,0.42866,0.26864,0.08098,0.01992,0.01864,0.00129,0.05206
"20018",8160.608,0.50039,0.3027,0.07181,0.02085,0.01467,0,0.02162
"20018",8197.039,0.4084,0.3566,0.0578,0.02126,0.01636,0,0.04962
"20018",8232.196,0.44516,0.31838,0.05057,0.02707,0.01781,0,0.04131
"20018",8265.874,0.41971,0.33333,0.05054,0.02623,0.01727,0.0032,0.04031
"20018",8300.432,0.42474,0.27423,0.04974,0.03571,0.01722,0,0.05102
"20018",8338.148,0.43977,0.30116,0.05515,0.02177,0.01959,0.00145,0.04427
"20018",8374.087,0.49743,0.27921,0.06466,0.01543,0.01837,0.00073,0.03086
"20018",8447.989,0.39686,0.31702,0.09221,0.02471,0.01283,0.00095,0.06511
"20018",8520.773,0.37841,0.25153,0.09238,0.02226,0.01725,0,0.04118
"20018",8593.27,0.5108,0.21792,0.06989,0.02097,0.01461,0.00064,0.03304
"20018",8667.608,0.53243,0.20232,0.07309,0.02275,0.01742,0.00097,0.04647
"20018",8738.565,0.63455,0.16925,0.04843,0.01498,0.01248,0.001,0.02996
"20018",8810.942,0.54918,0.21784,0.05695,0.01035,0.01354,0.00119,0.03982
"20018",8880.215,0.57939,0.20651,0.04416,0.01606,0.01293,0.00089,0.03925
"20018",9016.798,0.70236,0.15551,0.01593,0.01785,0.01785,0,0.03314
"20018",9158.998,0.71328,0.11762,0.01464,0.02877,0.01868,0,0.01666
"20018",9300.683,0.69322,0.1038,0.01182,0.02004,0.01387,0.00051,0.02004
"20018",9447.715,0.64386,0.17101,0.01026,0.0248,0.0124,0.00086,0.02052
"20018",9523.645,0.55383,0.21689,0.0093,0.02711,0.01472,0.00077,0.03253
"20018",9603.186,0.55006,0.21429,0.01587,0.04579,0.01343,0.00061,0.0464
"20018",9723.543,0.71636,0.12768,0.00382,0.02752,0.01147,0.00076,0.03287
"20018",9789.582,0.64558,0.16524,0.00399,0.03932,0.00912,0,0.02393
"20018",9837.339,0.60535,0.21071,0.00961,0.04804,0.01304,0,0.02745
"20018",9878.772,0.56246,0.2245,0.01086,0.04345,0.01629,0,0.035
"20018",9916.425,0.50138,0.23586,0.01793,0.05172,0.02138,0.00069,0.05172
"20018",9953.856,0.42382,0.26553,0.0074,0.06583,0.01627,0.00148,0.0503
"20018",9989.11,0.31635,0.33571,0.01783,0.06673,0.01834,0.00102,0.06928
"20018",10025.082,0.33119,0.28939,0.0268,0.07449,0.01876,0.00107,0.0761
"20018",10060.689,0.26805,0.34275,0.02009,0.07156,0.02888,0.00439,0.10169
"20018",10077.99,0.27072,0.33055,0.02207,0.07504,0.02795,0.00196,0.07749
"20018",10096.098,0.27419,0.33065,0.01843,0.06567,0.02074,0.00288,0.08929
"20018",10114.866,0.21751,0.3322,0.02034,0.05876,0.02147,0.00339,0.10904
"20018",10132.244,0.23571,0.35992,0.02682,0.06281,0.03458,0.00212,0.09527
"20018",10150.418,0.17899,0.35584,0.02733,0.03912,0.02412,0.00322,0.1388
"20018",10167.514,0.18759,0.35966,0.02304,0.05783,0.02962,0.00282,0.12506
"20018",10185.207,0.13937,0.39114,0.03211,0.04817,0.03083,0.00321,0.14258
"20018",10202.654,0.14615,0.40597,0.03457,0.05186,0.033,0.00262,0.15191
"20018",10221.963,0.12928,0.39642,0.03894,0.05374,0.04283,0.00234,0.16511
"20018",10239.401,0.12835,0.42784,0.03959,0.04406,0.03257,0.00383,0.16284
"20018",10257.705,0.1024,0.3882,0.03435,0.06999,0.04925,0.00065,0.1698
"20018",10275.78,0.13059,0.39252,0.04109,0.05282,0.04989,0.0022,0.18855
"20018",10292.998,0.09219,0.3582,0.04645,0.04574,0.04926,0.00563,0.14145
"20018",10311.002,0.11059,0.29665,0.02306,0.0456,0.04822,0.00367,0.17034
"20018",10329.314,0.10949,0.30402,0.02563,0.05067,0.05824,0.00233,0.13046
"20018",10346.411,0.11364,0.28914,0.02588,0.05619,0.04987,0.00189,0.15088
"20018",10363.583,0.09957,0.27322,0.0255,0.05647,0.05222,0.00668,0.13297
"20018",10382.389,0.10416,0.24285,0.01673,0.05235,0.05127,0.00486,0.14841
"20018",10399.939,0.07244,0.23022,0.01822,0.04,0.044,0.004,0.13467
"20018",10419.134,0.04993,0.28388,0.0233,0.03661,0.03566,0.00285,0.12934
"20018",10437.125,0.05238,0.17123,0.01681,0.01798,0.02346,0.00274,0.11728
"20018",10454.818,0.04545,0.16961,0.0095,0.01594,0.02646,0.00102,0.09498
"20018",10473.249,0.05227,0.18161,0.0103,0.01717,0.02671,0.00382,0.07287
"20018",10492.234,0.05463,0.22633,0.02289,0.01509,0.01925,0.00312,0.0744
"20018",10510.602,0.06242,0.20511,0.02594,0.01419,0.02473,0.00243,0.08107
"20018",10529.875,0.05143,0.18464,0.01179,0.01786,0.02071,0.00286,0.0725
"20018",10549.507,0.04946,0.18126,0.01432,0.01334,0.01562,0.0026,0.04003
"20018",10568.483,0.03291,0.15,0.0231,0.01139,0.01044,0.0019,0.02184
"20018",10586.152,0.03598,0.14437,0.01315,0.0083,0.01292,0.00231,0.01614
"20018",10604.51,0.03425,0.15364,0.01596,0.00931,0.01264,0.002,0.02561
"20018",10623.906,0.05102,0.21155,0.02682,0.01676,0.01601,0.00335,0.03501
"20018",10644.391,0.03261,0.35749,0.032,0.01932,0.01993,0.00242,0.03261
"20018",10663.845,0.0638,0.48459,0.03154,0.01792,0.02724,0.00215,0.03728
"20018",10685.138,0.08818,0.50182,0.03182,0.02727,0.02727,0.00182,0.05545
"20018",10709.314,0.12812,0.55157,0.03474,0.02497,0.03366,0.00543,0.05863
"20018",10737.387,0.09067,0.62155,0.04074,0.03942,0.02234,0.00394,0.03811
"20018",10780.087,0.10522,0.58829,0.02928,0.03202,0.03477,0.00915,0.04666
"20018",10843.018,0.12466,0.63767,0.03677,0.01883,0.03408,0.00359,0.04305
"20018",10916.109,0.18386,0.59462,0.03229,0.03139,0.02691,0.00448,0.04305
"20018",10963.774,0.17045,0.5947,0.07828,0.03157,0.02273,0.00505,0.03409
"20018",11022.054,0.1553,0.61311,0.03411,0.03501,0.01975,0.00987,0.03591
"20018",11074.042,0.11991,0.57466,0.02941,0.07014,0.0181,0.01584,0.02941
"20018",11133.574,0.21154,0.51923,0.00641,0.03205,0.05769,0.00641,0.03205
"20018",11187.972,0.09568,0.64506,0.03086,0.0679,0.03086,0.04938,0.04012
"20018",11241.89,0.12989,0.64591,0.01246,0.06406,0.02135,0.03203,0.01957
"20018",11292.267,0.15693,0.57299,0.0292,0.06022,0.04015,0.03832,0.03832
"20018",11331.133,0.21304,0.53478,0.0087,0.06087,0.02174,0.04493,0.03333
"20018",11366.729,0.17606,0.52582,0.02582,0.11737,0.01643,0.06573,0.02582
"20018",11400.315,0.31904,0.39099,0.05741,0.03997,0.0189,0.01744,0.0436
"20018",11433.605,0.39489,0.3428,0.05966,0.03125,0.01894,0.01042,0.03314
"20018",11467.433,0.51921,0.25906,0.04501,0.03074,0.01976,0.00768,0.02525
"20018",11783.009,0.3527,0.3419,0.05758,0.03856,0.02159,0.00206,0.03188
"20018",12118.521,0.48906,0.28018,0.04253,0.02877,0.01751,0.00438,0.02752
"20018",12451.205,0.46504,0.29551,0.04683,0.03298,0.02045,0.00264,0.04024
"20018",12787.114,0.37473,0.3415,0.061,0.03486,0.02397,0.00327,0.02614
"20018",13107.288,0.35366,0.3529,0.06021,0.03887,0.02973,0.00152,0.03659
"20018",13439.337,0.39873,0.33199,0.05754,0.04315,0.02014,0.00288,0.02762
"20018",13767.173,0.35106,0.37945,0.07331,0.02788,0.016,0.00155,0.02478
"20018",14096.413,0.38218,0.32471,0.05172,0.03592,0.02586,0.00718,0.0431
"20018",14429.687,0.33504,0.36829,0.05115,0.03836,0.03069,0,0.02558
"20018",14758.571,0.37584,0.3557,0.04698,0.04027,0.02685,0.00671,0.03356
"20018",15098.151,0.35303,0.38405,0.06204,0.05613,0.01477,0,0.02659
"20018",15429.275,0.43658,0.30383,0.07965,0.05015,0.0059,0,0.0236
"20018",15778.683,0.31783,0.36899,0.06512,0.03411,0.02248,0.0031,0.02946
"20018",16106.202,0.40088,0.33805,0.05664,0.03805,0.01858,0.00442,0.0354
"20018",16437.107,0.43687,0.30303,0.05051,0.05051,0.03788,0.00253,0.02778
"20018",16767.828,0.31548,0.35119,0.06548,0.07143,0.02976,0.01786,0.04167
"20018",17100.054,0.3125,0.41667,0.04167,0.04167,0.05208,0.05208,0.01042
"20018",17177.811,0.39678,0.31367,0.04826,0.03217,0.02145,0.01072,0.03217
"20034",0.094,0.26038,0.46128,0.03591,0.04602,0.03143,0.00112,0.03143
"20034",382.813,0.24429,0.4258,0.03653,0.04795,0.03881,0.00114,0.05023
"20034",593.354,0.28684,0.4207,0.04724,0.0225,0.036,0.00112,0.04274
"20034",632.082,0.27404,0.45913,0.03245,0.02524,0.03125,0.0012,0.03966
"20034",667.599,0.34456,0.38721,0.03928,0.02357,0.03816,0.00112,0.05163
"20034",705.797,0.36726,0.3573,0.02102,0.02655,0.02765,0,0.04093
"20034",830.791,0.37927,0.34982,0.03651,0.02827,0.0424,0.00118,0.053
"20034",973.608,0.4553,0.32062,0.02503,0.01907,0.02145,0,0.05125
"20034",1089.323,0.33842,0.37277,0.04326,0.03817,0.03435,0,0.04071
"20034",1197.283,0.40428,0.3698,0.02854,0.01546,0.0321,0,0.03329
"20034",1305.672,0.34778,0.4192,0.03279,0.02927,0.02342,0,0.02927
"20034",1423.401,0.49261,0.28818,0.01847,0.02586,0.0431,0.00123,0.04064
"20034",1582.251,0.40094,0.37632,0.03165,0.02227,0.0211,0.00117,0.03165
"20034",1798.751,0.35142,0.45607,0.04134,0.0168,0.02842,0,0.0323
"20034",1933.487,0.48317,0.32212,0.02404,0.02284,0.05288,0,0.02764
"20034",2051.263,0.375,0.39109,0.02228,0.02847,0.04084,0.00124,0.04332
"20034",2166.114,0.38795,0.36506,0.02771,0.03373,0.05301,0.00361,0.03373
"20034",2284.664,0.37927,0.41214,0.03793,0.01896,0.04425,0.00253,0.03034
"20034",2416.58,0.39223,0.33835,0.03759,0.02882,0.05639,0,0.0614
"20034",2639.385,0.36237,0.40657,0.0303,0.02399,0.04798,0,0.04924
"20034",2796.242,0.35242,0.39822,0.02163,0.02672,0.06616,0.00127,0.03944
"20034",2906.222,0.33625,0.40625,0.02375,0.02625,0.06,0,0.04
"20034",3012.065,0.43135,0.29275,0.04534,0.03368,0.04404,0,0.05181
"20034",3113.98,0.35324,0.34943,0.02795,0.02922,0.05464,0,0.04701
"20034",3215.886,0.40473,0.3503,0.02485,0.02249,0.0426,0,0.04497
"20034",3320.828,0.53018,0.2021,0.03018,0.02887,0.03675,0,0.02756
"20034",3430.875,0.39502,0.40451,0.01779,0.02491,0.03321,0,0.04152
"20034",3545.208,0.2777,0.5421,0.02363,0.04579,0.02216,0.00148,0.03102
"20034",3690.639,0.45991,0.35024,0.00472,0.02241,0.03184,0,0.04363
"20034",4020.65,0.54871,0.30949,0.01726,0.01973,0.0185,0,0.02589
"20034",4254.151,0.44417,0.3216,0.02427,0.02063,0.02549,0,0.02427
"20034",4458.839,0.58995,0.25,0.01285,0.0257,0.01869,0,0.03621
"20034",4660.634,0.65499,0.22372,0.00943,0.01617,0.02695,0,0.01887
"20034",4870.656,0.45238,0.35014,0.03641,0.01961,0.02941,0,0.02241
"20034",5118.885,0.6671,0.17224,0.01928,0.01285,0.03985,0,0.02057
"20034",5415.907,0.59288,0.23919,0.02545,0.02163,0.03181,0,0.02036
"20034",5548.539,0.4987,0.29297,0.02865,0.02604,0.02083,0.0013,0.01823
"20034",5655.974,0.62047,0.23964,0.01295,0.01295,0.01295,0.00389,0.02202
